policy_id,policyholder_name,property_address,zone_id,coastal_zone_flag,construction_type,year_built,coverage_type,total_insured_value,policy_start_date,annual_premium
GC-003210,Jessica Gray,"0726 Joanna Mountain Suite 789, Ridgeview, Belmara County",Z4,N,Frame,1999,Homeowners,250100.0,2022-07-23,946.14
GC-003211,Jeffery Gutierrez,"3738 Megan Trail, Marsh Point, Belmara County",Z2,Y,Frame,1987,Commercial,1199600.0,2024-06-21,9433.27
GC-003212,Tonya Harris,"701 Kenneth Parks, Marsh Point, Belmara County",Z2,Y,Frame,1963,Commercial,1836500.0,2024-09-14,15730.12
GC-003213,Michael Cox,"10986 Richard Pines Apt. 816, Port Alden, Belmara County",Z1,Y,Frame,2003,Homeowners,306000.0,2024-10-14,1766.37
GC-003214,Laura Smith,"8812 Chapman Inlet Apt. 528, Hollow Bay, Belmara County",Z5,N,Frame,1997,Homeowners,180200.0,2025-08-26,687.01
GC-003215,Jamie Gordon,"8179 Eric Heights, Ridgeview, Belmara County",Z4,N,Masonry Veneer,1990,Homeowners,357300.0,2022-04-27,1277.36
GC-003216,Levi Hartman,"31080 Joseph Stream Apt. 985, Cape Verrin, Belmara County",Z3,Y,Frame,1995,Commercial,479400.0,2021-08-27,3657.73
GC-003217,Deanna Odonnell,"904 James Mall Suite 867, Port Alden, Belmara County",Z1,Y,Frame,1994,Homeowners,324600.0,2024-08-09,1940.39
GC-003218,Madison Hughes,"31806 Adkins Mall, Marsh Point, Belmara County",Z2,Y,Frame,2004,Homeowners,441800.0,2026-03-31,2540.19
GC-003219,Francisco Bowman,"430 Hardy Branch Apt. 782, Marsh Point, Belmara County",Z2,Y,Frame,1998,Homeowners,354300.0,2025-05-22,2085.6
GC-003220,Maria Cook,"1268 Johnson Common, Hollow Bay, Belmara County",Z5,N,Frame,2014,Homeowners,434800.0,2024-06-19,1600.06
GC-003221,Troy Tucker,"73142 Mary Skyway, Port Alden, Belmara County",Z1,Y,Masonry Veneer,1994,Homeowners,234600.0,2022-12-20,1280.44
GC-003222,William Nelson,"433 Tyler Plains Apt. 730, Millbrook, Belmara County",Z6,N,Masonry,2006,Homeowners,90000.0,2022-04-12,273.6
GC-003223,Sean Woods,"08407 Espinoza Locks Suite 015, Hollow Bay, Belmara County",Z5,N,Superior (Reinforced Concrete),2000,Homeowners,291900.0,2022-12-22,765.2
GC-003224,Edward Waller,"99785 Cooper Crossroad, Cape Verrin, Belmara County",Z3,Y,Masonry Veneer,1975,Homeowners,470300.0,2022-10-09,2753.04
GC-003225,Greg Dickerson,"5866 Thompson Fall, Marsh Point, Belmara County",Z2,Y,Masonry,1983,Homeowners,144200.0,2022-08-30,741.98
GC-003226,Amy Ford,"679 Williams Shores, Port Alden, Belmara County",Z1,Y,Frame,1950,Homeowners,294500.0,2025-04-14,2056.11
GC-003227,Ernest Ayala,"82738 Lambert Pine, Port Alden, Belmara County",Z1,Y,Frame,2024,Homeowners,195400.0,2026-06-03,1114.56
GC-003228,David Taylor,"986 Eric Rue, Port Alden, Belmara County",Z1,Y,Masonry,1983,Homeowners,279800.0,2023-09-29,1439.71
GC-003229,Jenny Mason,"96610 Michael Landing Suite 480, Cape Verrin, Belmara County",Z3,Y,Masonry,1969,Homeowners,317500.0,2022-07-23,1717.48
GC-003230,Emily Henry,"492 Thomas Fort, Cape Verrin, Belmara County",Z3,Y,Frame,1999,Homeowners,326400.0,2026-01-23,1913.92
GC-003231,April Ross,"126 Hensley Walk, Cape Verrin, Belmara County",Z3,Y,Masonry,1966,Homeowners,234800.0,2024-02-14,1283.4
GC-003232,Ronald Richards,"49091 Brandon Coves Suite 659, Cape Verrin, Belmara County",Z3,Y,Frame,1975,Homeowners,153800.0,2023-04-13,986.06
GC-003233,Ellen Bender,"01784 Anderson Street, Port Alden, Belmara County",Z1,Y,Frame,2001,Commercial,3188500.0,2024-05-13,23768.4
GC-003234,Monica Atkins,"52258 Parks Views, Marsh Point, Belmara County",Z2,Y,Frame,2008,Homeowners,211000.0,2021-07-02,1203.54
GC-003235,Jonathan Mullen,"66569 Brandon Mission, Cape Verrin, Belmara County",Z3,Y,Masonry Veneer,1999,Homeowners,324300.0,2022-11-16,1736.25
GC-003236,Joseph Contreras,"71340 Michael Brooks, Marsh Point, Belmara County",Z2,Y,Frame,1964,Homeowners,175500.0,2024-07-11,1169.23
GC-003237,Christopher Irwin,"3494 Morgan Meadows Suite 053, Ridgeview, Belmara County",Z4,N,Superior (Reinforced Concrete),1989,Homeowners,426500.0,2026-05-19,1166.09
GC-003238,Stephen Powers,"16028 Haynes Wells Suite 388, Ridgeview, Belmara County",Z4,N,Superior (Reinforced Concrete),1988,Commercial,621300.0,2021-04-19,2184.59
GC-003239,Gwendolyn Greene,"9204 Emily Islands Apt. 823, Port Alden, Belmara County",Z1,Y,Masonry,1982,Homeowners,496300.0,2026-04-05,2563.07
GC-003240,Scott Ross,"303 Carrie Park Suite 444, Marsh Point, Belmara County",Z2,Y,Frame,1995,Commercial,918300.0,2023-07-14,7006.46
GC-003241,Reginald Hester,"7867 Humphrey Center Suite 772, Ridgeview, Belmara County",Z4,N,Superior (Reinforced Concrete),1981,Homeowners,523700.0,2025-04-23,1474.74
GC-003242,Mark Long,"728 Doris Hill Apt. 906, Marsh Point, Belmara County",Z2,Y,Frame,1991,Commercial,1179000.0,2023-05-23,9133.41
GC-003243,Steven Hopkins,"09978 Carter Extensions, Port Alden, Belmara County",Z1,Y,Frame,1959,Homeowners,235700.0,2025-10-19,1597.19
GC-003244,Carmen Hudson,"4212 Rodney Parkways, Ridgeview, Belmara County",Z4,N,Masonry Veneer,2010,Homeowners,320500.0,2021-06-29,1076.88
GC-003245,Larry Montes,"48910 Day Mountains, Ridgeview, Belmara County",Z4,N,Frame,2002,Homeowners,224100.0,2021-11-27,837.88
GC-003246,Laura Ward,"45651 Victoria Fork Suite 344, Millbrook, Belmara County",Z6,N,Masonry,1990,Homeowners,369900.0,2022-01-16,1196.46
GC-003247,Sean Holt,"3139 Bishop Highway, Ridgeview, Belmara County",Z4,N,Masonry,1996,Homeowners,171900.0,2024-11-20,543.48
GC-003248,Timothy Fernandez,"9073 Eric Estates Apt. 112, Cape Verrin, Belmara County",Z3,Y,Frame,1996,Homeowners,167600.0,2026-02-11,994.23
GC-003249,Mark Davis,"4478 Katrina Roads, Cape Verrin, Belmara County",Z3,Y,Masonry,1995,Commercial,753500.0,2026-04-12,4749.23
GC-003250,Amber Brown,"0950 Cantu Lights, Port Alden, Belmara County",Z1,Y,Frame,1985,Homeowners,353200.0,2025-04-24,2183.88
GC-003251,Charlene Sullivan,"326 Chavez Alley Suite 980, Port Alden, Belmara County",Z1,Y,Frame,2001,Homeowners,247000.0,2024-12-05,1437.07
GC-003252,John Olson,"9877 Martin Run, Ridgeview, Belmara County",Z4,N,Superior (Reinforced Concrete),1995,Homeowners,334100.0,2022-07-16,892.93
GC-003253,Kevin Hamilton,"9184 Hill Coves, Cape Verrin, Belmara County",Z3,Y,Masonry Veneer,1992,Homeowners,160700.0,2024-07-03,883.79
GC-003254,Renee Gardner,"579 Alison Locks, Port Alden, Belmara County",Z1,Y,Masonry Veneer,1995,Homeowners,249700.0,2025-08-22,1357.66
GC-003255,Natalie Smith,"1599 Martin Haven Suite 871, Hollow Bay, Belmara County",Z5,N,Superior (Reinforced Concrete),2023,Homeowners,338900.0,2026-02-07,867.58
GC-003256,Gary Walker,"79313 Roth Isle, Millbrook, Belmara County",Z6,N,Masonry,1974,Commercial,1282100.0,2025-11-04,5632.98
GC-003257,Sheryl Jensen,"176 Mccoy Divide Apt. 000, Cape Verrin, Belmara County",Z3,Y,Masonry,1970,Homeowners,370000.0,2021-10-28,1994.5
GC-003258,Joseph Parker,"700 Martinez Crossroad Suite 380, Ridgeview, Belmara County",Z4,N,Masonry,2012,Commercial,541900.0,2026-02-03,2110.7
GC-003259,Rachel Lee,"3769 George Point, Ridgeview, Belmara County",Z4,N,Masonry,1999,Homeowners,263100.0,2022-10-19,822.22
GC-003260,Kenneth Clayton,"746 Harold Passage, Cape Verrin, Belmara County",Z3,Y,Superior (Reinforced Concrete),1962,Homeowners,236800.0,2024-11-09,1105.0
GC-003261,Karen Lee,"524 Amber Dale, Cape Verrin, Belmara County",Z3,Y,Frame,1978,Homeowners,347800.0,2022-09-24,2206.04
GC-003262,Allison Nguyen,"144 Valdez Grove, Port Alden, Belmara County",Z1,Y,Superior (Reinforced Concrete),2017,Homeowners,344100.0,2023-03-18,1365.39
GC-003263,Rebecca Wheeler,"459 Thompson Greens Apt. 840, Millbrook, Belmara County",Z6,N,Masonry,2024,Homeowners,139000.0,2026-04-02,422.56
GC-003264,Theresa Moran,"7157 Elizabeth Loop, Millbrook, Belmara County",Z6,N,Masonry Veneer,1982,Homeowners,178900.0,2021-02-03,658.81
GC-003265,Abigail Wallace,"182 Davis Crest Apt. 318, Cape Verrin, Belmara County",Z3,Y,Masonry,1993,Homeowners,464300.0,2022-08-13,2301.55
GC-003266,Carlos Smith,"144 Perry Club Suite 676, Cape Verrin, Belmara County",Z3,Y,Frame,1963,Homeowners,206700.0,2021-01-10,1381.81
GC-003267,Tracy Cortez,"434 Kayla Alley, Hollow Bay, Belmara County",Z5,N,Masonry,2024,Homeowners,487200.0,2022-08-11,1481.09
GC-003268,Mrs. Jacqueline Chavez,"5665 Khan Stream Apt. 977, Cape Verrin, Belmara County",Z3,Y,Frame,1969,Homeowners,214400.0,2024-04-03,1403.93
GC-003269,Angela Brown,"8590 John Center, Cape Verrin, Belmara County",Z3,Y,Frame,2019,Homeowners,215300.0,2025-06-04,1228.07
GC-003270,Elizabeth Brennan,"47061 Sampson Isle, Marsh Point, Belmara County",Z2,Y,Frame,1992,Homeowners,251200.0,2021-04-22,1513.08
GC-003271,Ryan Ford,"3428 Stephanie Station, Port Alden, Belmara County",Z1,Y,Masonry,1950,Commercial,558400.0,2025-08-18,4126.35
GC-003272,Madison Collier,"309 Rodriguez Ways, Millbrook, Belmara County",Z6,N,Superior (Reinforced Concrete),1997,Commercial,1497900.0,2024-07-30,5089.98
GC-003273,Brian Kirby,"1690 Ryan Ways Suite 059, Ridgeview, Belmara County",Z4,N,Frame,2024,Homeowners,409800.0,2025-12-23,1508.06
GC-003274,Bryan Stevens,"9631 Gutierrez Bypass Suite 087, Ridgeview, Belmara County",Z4,N,Masonry,1982,Homeowners,238100.0,2024-10-30,793.31
GC-003275,Jason Jones,"98308 Weaver Inlet, Port Alden, Belmara County",Z1,Y,Masonry,1973,Homeowners,243100.0,2025-02-11,1296.69
GC-003276,Jodi Hart,"3759 Andersen Streets, Millbrook, Belmara County",Z6,N,Masonry,1978,Homeowners,107600.0,2021-06-11,363.74
GC-003277,Michael Davies,"8230 Ashley Mill Apt. 547, Port Alden, Belmara County",Z1,Y,Masonry,1987,Homeowners,132400.0,2026-05-21,671.28
GC-003278,Leslie Kelly,"36721 Mary Light, Marsh Point, Belmara County",Z2,Y,Superior (Reinforced Concrete),1978,Homeowners,213000.0,2022-09-07,939.84
GC-003279,Nicholas Rasmussen,"82824 Parker Rest Apt. 371, Cape Verrin, Belmara County",Z3,Y,Masonry,1950,Homeowners,268400.0,2021-10-18,1547.99
GC-003280,Gabriel Bradley,"315 Fowler Mountains, Cape Verrin, Belmara County",Z3,Y,Masonry,1961,Homeowners,357200.0,2021-01-13,1986.09
GC-003281,Mrs. Courtney Macias,"1813 Roman Unions, Marsh Point, Belmara County",Z2,Y,Masonry,2005,Homeowners,268600.0,2021-03-28,1270.71
GC-003282,Donald Alexander,"6449 Brown Key, Port Alden, Belmara County",Z1,Y,Masonry Veneer,1963,Homeowners,174200.0,2024-07-08,1063.28
GC-003283,Kimberly Murphy,"427 Yvonne Squares, Millbrook, Belmara County",Z6,N,Frame,2001,Homeowners,151700.0,2024-07-24,569.42
GC-003284,Angel Madden,"8900 Bernard Causeway, Cape Verrin, Belmara County",Z3,Y,Frame,1966,Homeowners,434000.0,2024-03-20,2871.62
GC-003285,Samantha Mills,"1666 Curtis Trace Suite 294, Marsh Point, Belmara County",Z2,Y,Frame,1992,Homeowners,242900.0,2022-04-17,1463.09
GC-003286,Aaron Oneal,"80585 Joshua Springs Apt. 497, Marsh Point, Belmara County",Z2,Y,Frame,1981,Commercial,1355100.0,2023-10-23,10893.75
GC-003287,Mr. William Morris,"40030 Christopher Circles Suite 175, Marsh Point, Belmara County",Z2,Y,Masonry,2007,Homeowners,149600.0,2023-11-22,704.92
GC-003288,Lisa Thompson,"494 Barnes Rue, Cape Verrin, Belmara County",Z3,Y,Frame,1970,Homeowners,359600.0,2022-10-18,2346.53
GC-003289,Lisa Lawrence,"325 Carol Camp Apt. 026, Port Alden, Belmara County",Z1,Y,Masonry Veneer,1971,Homeowners,315000.0,2025-12-22,1870.19
GC-003290,Dennis Dean,"77708 Ray Vista, Cape Verrin, Belmara County",Z3,Y,Masonry,2012,Homeowners,382400.0,2021-02-20,1801.87
GC-003291,Jenny Jackson,"543 Scott Turnpike Apt. 138, Hollow Bay, Belmara County",Z5,N,Frame,2024,Homeowners,242600.0,2023-10-25,892.77
GC-003292,Autumn Edwards,"6941 Berg Cove Apt. 985, Marsh Point, Belmara County",Z2,Y,Masonry Veneer,1979,Commercial,1107400.0,2022-10-26,8187.46
GC-003293,Dr. Danielle Bullock,"5083 Allen Mountain, Millbrook, Belmara County",Z6,N,Masonry Veneer,2005,Homeowners,131400.0,2023-07-20,443.27
GC-003294,Christopher Flores,"43421 Ashley Union, Hollow Bay, Belmara County",Z5,N,Frame,2020,Homeowners,155800.0,2024-11-16,573.34
GC-003295,Rebecca Blackwell,"2807 Olivia Landing Apt. 064, Millbrook, Belmara County",Z6,N,Masonry,2024,Homeowners,240500.0,2021-02-22,731.12
GC-003296,Erika Nguyen,"8294 Thomas Springs, Port Alden, Belmara County",Z1,Y,Masonry,1998,Homeowners,236600.0,2026-06-06,1150.53
GC-003297,Kelly Lopez,"729 Michelle Summit Suite 062, Millbrook, Belmara County",Z6,N,Frame,2000,Homeowners,167400.0,2025-01-10,630.82
GC-003298,Heather Hunter,"360 Michael Plain Apt. 262, Ridgeview, Belmara County",Z4,N,Masonry Veneer,1994,Homeowners,114500.0,2024-04-02,403.19
GC-003299,Teresa Beck,"5011 Gonzalez Dale Suite 034, Ridgeview, Belmara County",Z4,N,Frame,1978,Homeowners,220800.0,2023-06-22,903.55
GC-003300,Sandra Baxter,"5688 Lewis Oval Apt. 379, Port Alden, Belmara County",Z1,Y,Frame,2002,Homeowners,132700.0,2023-02-19,769.03
GC-003301,Kaitlyn Warren,"82898 Lauren Squares Apt. 396, Ridgeview, Belmara County",Z4,N,Masonry,1987,Homeowners,498500.0,2021-04-17,1630.61
GC-003302,Erin Watts,"76445 Eric Islands Suite 222, Ridgeview, Belmara County",Z4,N,Masonry,1996,Homeowners,213400.0,2022-06-13,674.69
GC-003303,Vincent Douglas,"4429 Martinez Path Apt. 718, Port Alden, Belmara County",Z1,Y,Frame,1985,Commercial,3306900.0,2023-02-07,26197.73
GC-003304,Terri Williams,"939 Morgan Camp Suite 838, Millbrook, Belmara County",Z6,N,Masonry Veneer,1988,Homeowners,354400.0,2025-01-26,1276.52
GC-003305,Lisa Jones,"860 Benson Oval, Hollow Bay, Belmara County",Z5,N,Frame,2007,Homeowners,251100.0,2023-04-11,924.05
GC-003306,Meredith Norton,"36305 George Run, Port Alden, Belmara County",Z1,Y,Masonry,1972,Homeowners,415400.0,2025-05-08,2223.57
GC-003307,Nicole Durham,"096 Jones Forest Suite 288, Marsh Point, Belmara County",Z2,Y,Masonry,1966,Homeowners,287500.0,2021-02-05,1571.45
GC-003308,Lauren Leon,"888 Farmer Pine, Port Alden, Belmara County",Z1,Y,Frame,2009,Commercial,590800.0,2024-12-02,4317.71
GC-003309,Stephen Smith,"9236 John Loop, Marsh Point, Belmara County",Z2,Y,Superior (Reinforced Concrete),1983,Homeowners,238200.0,2024-07-03,1032.13
GC-003310,Katie Cook,"4372 Mary Extensions Suite 776, Hollow Bay, Belmara County",Z5,N,Frame,2006,Commercial,898200.0,2023-01-26,4235.01
GC-003311,Justin Cisneros,"918 Laurie Fort, Ridgeview, Belmara County",Z4,N,Frame,2023,Commercial,399900.0,2024-01-09,1885.53
GC-003312,Elizabeth Allen,"756 Thompson Point Apt. 801, Millbrook, Belmara County",Z6,N,Superior (Reinforced Concrete),2013,Homeowners,199600.0,2025-01-29,510.98
GC-003313,Sarah Kennedy,"91311 Tamara Knolls Suite 460, Marsh Point, Belmara County",Z2,Y,Masonry Veneer,1993,Homeowners,369700.0,2022-09-06,2025.52
GC-003314,Carlos Lewis,"78170 Thompson Gardens, Port Alden, Belmara County",Z1,Y,Frame,1994,Commercial,1125500.0,2026-06-10,8620.26
GC-003315,Kathleen Edwards,"85920 Robinson Walks, Port Alden, Belmara County",Z1,Y,Frame,1969,Homeowners,386500.0,2021-03-07,2530.88
GC-003316,James Anderson,"61891 Bailey Fork Apt. 001, Cape Verrin, Belmara County",Z3,Y,Superior (Reinforced Concrete),2016,Homeowners,539800.0,2024-06-02,2141.93
GC-003317,Matthew White,"36223 Charles Shore Suite 020, Cape Verrin, Belmara County",Z3,Y,Masonry,1998,Homeowners,190600.0,2021-10-05,926.85
GC-003318,Marissa Castro,"401 Price Loaf, Millbrook, Belmara County",Z6,N,Frame,2003,Homeowners,241200.0,2024-03-02,898.27
GC-003319,Michael Cabrera,"7272 Cynthia Haven, Millbrook, Belmara County",Z6,N,Frame,2011,Homeowners,235300.0,2024-02-15,865.9
GC-003320,Michael Duncan,"3533 Michael Creek, Hollow Bay, Belmara County",Z5,N,Masonry Veneer,1998,Commercial,649500.0,2021-01-26,2885.57
GC-003321,Michelle Fisher,"04946 Todd Camp Suite 151, Hollow Bay, Belmara County",Z5,N,Frame,2011,Homeowners,248800.0,2022-07-25,915.58
GC-003322,Matthew Johnson,"3092 Cantrell Neck Suite 135, Cape Verrin, Belmara County",Z3,Y,Frame,2005,Homeowners,361800.0,2023-09-14,2071.96
GC-003323,Melanie Perry,"90363 Castillo Flats, Cape Verrin, Belmara County",Z3,Y,Superior (Reinforced Concrete),1978,Homeowners,131500.0,2023-05-04,580.23
GC-003324,Brian Flores,"008 Garcia Divide, Hollow Bay, Belmara County",Z5,N,Masonry Veneer,1996,Homeowners,261100.0,2025-05-10,912.39
GC-003325,Katherine Williams,"8314 Cox Village Apt. 394, Millbrook, Belmara County",Z6,N,Frame,1985,Homeowners,387800.0,2021-10-02,1546.98
GC-003326,Sue Wood,"464 Brian Parkway Apt. 902, Marsh Point, Belmara County",Z2,Y,Frame,1998,Commercial,759000.0,2022-10-13,5724.46
GC-003327,Aaron Brooks,"98890 Manning Ville Apt. 750, Millbrook, Belmara County",Z6,N,Masonry,1988,Homeowners,174200.0,2022-04-07,567.7
GC-003328,Greg Ellison,"7750 Morales Lock, Hollow Bay, Belmara County",Z5,N,Frame,1999,Homeowners,184500.0,2026-05-16,697.97
GC-003329,Mary Nunez,"96568 Mueller Expressway Apt. 204, Port Alden, Belmara County",Z1,Y,Frame,1982,Homeowners,310900.0,2026-01-07,1943.62
GC-003330,Theresa Werner,"36534 Bennett Hill, Port Alden, Belmara County",Z1,Y,Masonry Veneer,1971,Homeowners,379100.0,2021-05-30,2250.76
GC-003331,Eddie Thomas,"97453 Michelle Lakes Suite 508, Port Alden, Belmara County",Z1,Y,Frame,2002,Homeowners,429400.0,2024-03-30,2488.49
GC-003332,Amber Fuller,"9547 Terri Manors, Hollow Bay, Belmara County",Z5,N,Frame,2007,Homeowners,247800.0,2023-10-28,911.9
GC-003333,Dawn Shepherd,"436 Benjamin Tunnel, Port Alden, Belmara County",Z1,Y,Masonry Veneer,1955,Homeowners,587600.0,2024-06-30,3684.51
GC-003334,Krystal Shepard,"0814 Ortega Mills Apt. 236, Millbrook, Belmara County",Z6,N,Superior (Reinforced Concrete),2009,Homeowners,193000.0,2024-04-13,494.08
GC-003335,Edward Vasquez,"22525 Odonnell Flats Apt. 341, Hollow Bay, Belmara County",Z5,N,Superior (Reinforced Concrete),1974,Homeowners,218700.0,2024-05-01,631.54
GC-003336,Cody Lopez,"541 Wood Springs, Port Alden, Belmara County",Z1,Y,Masonry,2002,Homeowners,325100.0,2023-04-04,1556.38
GC-003337,James Madden,"058 Spencer Plaza Apt. 739, Hollow Bay, Belmara County",Z5,N,Masonry,1995,Homeowners,172000.0,2024-08-31,545.89
GC-003338,Paul Carr,"108 Laurie Manors Suite 612, Marsh Point, Belmara County",Z2,Y,Masonry,1981,Homeowners,119100.0,2022-06-25,617.32
GC-003339,Rachael Bender,"4676 Ford Viaduct Suite 625, Port Alden, Belmara County",Z1,Y,Masonry,2021,Homeowners,281600.0,2023-02-11,1326.9
GC-003340,Kristen Dorsey,"143 Michael Bridge, Port Alden, Belmara County",Z1,Y,Masonry,1990,Homeowners,241000.0,2024-03-16,1208.27
GC-003341,Lauren Jackson,"02855 John Pines Apt. 552, Millbrook, Belmara County",Z6,N,Frame,1983,Homeowners,185100.0,2024-09-07,743.84
GC-003342,Cody Schaefer,"9181 Kimberly Ferry Apt. 905, Millbrook, Belmara County",Z6,N,Masonry Veneer,2018,Commercial,1293500.0,2022-10-13,5568.52
GC-003343,Wesley Burns,"830 Anna Pine, Hollow Bay, Belmara County",Z5,N,Masonry,2008,Homeowners,589600.0,2021-09-28,1792.38
GC-003344,Brian Jordan,"6921 Jessica Isle Apt. 719, Port Alden, Belmara County",Z1,Y,Masonry Veneer,1987,Homeowners,371900.0,2025-04-11,2084.06
GC-003345,Lance Good,"5406 Pamela Gateway Suite 673, Millbrook, Belmara County",Z6,N,Masonry,1981,Homeowners,335300.0,2022-04-20,1121.24
GC-003346,Elizabeth Wilson,"567 Franklin Rapid Suite 929, Ridgeview, Belmara County",Z4,N,Superior (Reinforced Concrete),1991,Homeowners,181600.0,2022-04-18,492.79
GC-003347,Norman Perez,"24370 Erica Roads Apt. 905, Port Alden, Belmara County",Z1,Y,Frame,1997,Homeowners,217200.0,2023-01-26,1283.51
GC-003348,Phillip Vega,"1343 Patricia Locks, Millbrook, Belmara County",Z6,N,Masonry Veneer,2014,Homeowners,338700.0,2025-06-06,1138.03
GC-003349,Savannah Hernandez,"8160 Patrick Road Apt. 917, Millbrook, Belmara County",Z6,N,Frame,2015,Homeowners,280100.0,2022-01-27,1030.77
GC-003350,Caitlin Adams,"3743 Wright Cape, Marsh Point, Belmara County",Z2,Y,Superior (Reinforced Concrete),1987,Homeowners,298800.0,2021-07-09,1275.75
GC-003351,Wayne Fox,"41357 Linda Summit Apt. 611, Marsh Point, Belmara County",Z2,Y,Masonry,1990,Homeowners,332000.0,2023-11-23,1664.5
GC-003352,Zachary Murray,"73478 Blackwell Terrace, Cape Verrin, Belmara County",Z3,Y,Masonry,1973,Homeowners,106200.0,2025-08-01,566.47
GC-003353,Gregg Martinez,"6473 Denise Tunnel Suite 885, Millbrook, Belmara County",Z6,N,Frame,1985,Commercial,907100.0,2022-03-14,4636.24
GC-003354,Jennifer Hall,"88943 Brandon Hills, Marsh Point, Belmara County",Z2,Y,Superior (Reinforced Concrete),1950,Homeowners,544300.0,2022-06-16,2643.57
GC-003355,Holly Hunter,"5608 Pamela Turnpike, Millbrook, Belmara County",Z6,N,Masonry,1989,Homeowners,219300.0,2025-11-20,712.01
GC-003356,Stephanie Romero,"244 Drake Ferry, Hollow Bay, Belmara County",Z5,N,Masonry,1993,Homeowners,285500.0,2022-12-10,913.05
GC-003357,Rachael Reynolds,"46087 Kathryn Mews Apt. 149, Marsh Point, Belmara County",Z2,Y,Masonry Veneer,1970,Homeowners,292000.0,2021-01-27,1739.72
GC-003358,Brandon Miller,"29380 Morgan Run Apt. 083, Millbrook, Belmara County",Z6,N,Masonry,2013,Homeowners,290500.0,2022-01-11,883.12
GC-003359,Brian Miller,"6492 Gonzalez Spurs Suite 813, Marsh Point, Belmara County",Z2,Y,Masonry Veneer,2005,Homeowners,569800.0,2025-09-19,2979.39
GC-003360,Tammy Alvarez,"278 Angela Lakes, Port Alden, Belmara County",Z1,Y,Frame,1954,Homeowners,145200.0,2024-04-30,1000.49
GC-003361,Daniel Riley,"883 Sarah Corners Apt. 671, Port Alden, Belmara County",Z1,Y,Masonry,1971,Homeowners,317500.0,2024-05-03,1705.51
GC-003362,Matthew Sanchez,"78760 William Inlet Apt. 726, Ridgeview, Belmara County",Z4,N,Masonry Veneer,1986,Homeowners,615800.0,2023-11-12,2234.62
GC-003363,Melissa Schmidt,"50391 Castillo Club, Hollow Bay, Belmara County",Z5,N,Frame,1979,Commercial,761400.0,2024-09-15,3977.72
